Time_abs/ps, Signal 1/nA, Signal 2/nA
  1640.050,    -0.011033,    -0.000035
  1640.100,    -0.927254,    -0.000305
  1640.150,    -1.993671,    -0.001937
  1640.200,    -3.033192,    -0.000347
  1640.250,    -3.738312,     0.000557
  1640.300,    -3.815100,    -0.000315
  1640.350,    -3.160147,    -0.000980
  1640.400,    -1.861092,    -0.000518
  1640.450,    -0.138818,    -0.000579
  1640.500,     1.774900,    -0.000046
  1640.550,     3.592175,    -0.001202
  1640.600,     4.895048,    -0.000395
  1640.650,     5.294212,    -0.001444
  1640.700,     4.663757,    -0.000939
  1640.750,     3.203240,    -0.001784
  1640.800,     1.363039,    -0.001955
  1640.850,    -0.420890,    -0.002440
  1640.900,    -1.848376,    -0.003358
  1640.950,    -2.660882,    -0.004186
  1641.000,    -2.723524,    -0.003625
  1641.050,    -2.094290,    -0.002663
  1641.100,    -1.116285,    -0.003334
  1641.150,    -0.222035,    -0.003818
  1641.200,     0.300414,    -0.001886
  1641.250,     0.521352,    -0.002655
  1641.300,     0.699527,    -0.004578
  1641.350,     1.030288,    -0.001086
  1641.400,     1.488208,    -0.000027
  1641.450,     1.816157,     0.001425
  1641.500,     1.840938,     0.002986
  1641.550,     1.682010,     0.002396
  1641.600,     1.649122,     0.000972
  1641.650,     1.930615,     0.001838
  1641.700,     2.346627,     0.002400
  1641.750,     2.409065,     0.003112
  1641.800,     1.724889,     0.001308
  1641.850,     0.374418,     0.001670
  1641.900,    -1.144228,     0.000528
  1641.950,    -2.388663,    -0.000086
  1642.000,    -3.217795,    -0.000759
  1642.050,    -3.599784,    -0.003037
  1642.100,    -3.380121,    -0.003329
  1642.150,    -2.322703,    -0.003682
  1642.200,    -0.423249,    -0.003433
  1642.250,     1.922216,    -0.004323
  1642.300,     4.071271,    -0.004922
  1642.350,     5.415705,    -0.005199
  1642.400,     5.702400,    -0.004339
  1642.450,     5.005387,    -0.002739
  1642.500,     3.585471,    -0.001976
  1642.550,     1.739916,    -0.001298
  1642.600,    -0.214065,    -0.001060
  1642.650,    -1.902617,    -0.002083
  1642.700,    -2.908464,     0.000610
  1642.750,    -3.031889,     0.001902
  1642.800,    -2.365287,     0.000592
  1642.850,    -1.187040,     0.001846
  1642.900,     0.166695,     0.001305
  1642.950,     1.373873,     0.001022
  1643.000,     2.179803,     0.000996
  1643.050,     2.380188,     0.001490
  1643.100,     1.955687,     0.000050
  1643.150,     1.165071,    -0.000689
  1643.200,     0.463391,     0.000205
  1643.250,     0.221794,    -0.000807
  1643.300,     0.442839,    -0.000977
  1643.350,     0.838792,    -0.002070
  1643.400,     1.110974,    -0.000459
  1643.450,     1.172013,    -0.001813
  1643.500,     1.075480,    -0.000089
