Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1614.950,    -0.344905,    -0.298750,    -0.002919,
  1615.000,    -0.345359,    -0.299329,    -0.000799,
  1615.050,    -0.363638,    -0.316875,     0.000226,
  1615.100,    -0.372753,    -0.339941,    -0.003057,
  1615.150,    -0.388947,    -0.354372,    -0.003696,
  1615.200,    -0.400849,    -0.349586,     0.000590,
  1615.250,    -0.412636,    -0.375272,    -0.001757,
  1615.300,    -0.411261,    -0.391255,    -0.001939,
  1615.350,    -0.396427,    -0.412063,     0.001318,
  1615.400,    -0.414456,    -0.422098,     0.003219,
  1615.450,    -0.419689,    -0.408363,     0.006415,
  1615.500,    -0.392259,    -0.404922,     0.002901,
  1615.550,    -0.417744,    -0.411461,     0.007097,
  1615.600,    -0.432455,    -0.401083,     0.010561,
  1615.650,    -0.430262,    -0.408784,     0.004996,
  1615.700,    -0.434797,    -0.415894,     0.001297,
  1615.750,    -0.437052,    -0.406058,     0.004031,
  1615.800,    -0.431670,    -0.429032,     0.004159,
  1615.850,    -0.468069,    -0.454615,     0.003360,
  1615.900,    -0.466543,    -0.455064,     0.001604,
  1615.950,    -0.459293,    -0.455368,     0.000712,
  1616.000,    -0.458534,    -0.466990,     0.001800,
  1616.050,    -0.465256,    -0.474880,     0.006234,
  1616.100,    -0.471372,    -0.480263,     0.008326,
  1616.150,    -0.470734,    -0.480738,     0.001974,
  1616.200,    -0.470313,    -0.476577,     0.000754,
  1616.250,    -0.501854,    -0.483261,     0.002727,
  1616.300,    -0.492557,    -0.490949,    -0.001639,
  1616.350,    -0.491338,    -0.490765,     0.002970,
  1616.400,    -0.497833,    -0.495713,     0.002916,
  1616.450,    -0.494794,    -0.492477,    -0.000455,
  1616.500,    -0.502154,    -0.503176,     0.003145,
  1616.550,    -0.512052,    -0.526755,     0.004121,
  1616.600,    -0.518075,    -0.506274,     0.000767,
  1616.650,    -0.495726,    -0.492097,    -0.002752,
  1616.700,    -0.506657,    -0.494707,     0.000699,
  1616.750,    -0.508614,    -0.491688,    -0.001805,
  1616.800,    -0.508878,    -0.491173,    -0.001037,
  1616.850,    -0.496683,    -0.493725,     0.007188,
  1616.900,    -0.489522,    -0.487156,     0.002827,
  1616.950,    -0.498973,    -0.489569,    -0.001729,
  1617.000,    -0.485066,    -0.506868,     0.002629,
  1617.050,    -0.484029,    -0.487291,     0.001688,
  1617.100,    -0.466747,    -0.474220,    -0.002161,
  1617.150,    -0.468804,    -0.483483,     0.002271,
  1617.200,    -0.470313,    -0.473541,     0.007325,
  1617.250,    -0.473174,    -0.474562,     0.006186,
  1617.300,    -0.459287,    -0.456456,     0.004478,
  1617.350,    -0.438674,    -0.446705,     0.003095,
  1617.400,    -0.427426,    -0.459078,    -0.001200,
  1617.450,    -0.424853,    -0.445847,     0.002581,
  1617.500,    -0.422741,    -0.438835,     0.004873,
  1617.550,    -0.391729,    -0.433537,     0.004435,
  1617.600,    -0.392421,    -0.436497,     0.002604,
  1617.650,    -0.375722,    -0.418269,     0.001675,
  1617.700,    -0.363417,    -0.416141,     0.002724,
  1617.750,    -0.339917,    -0.407228,     0.008000,
  1617.800,    -0.317714,    -0.401720,     0.004679,
  1617.850,    -0.293780,    -0.380863,     0.001497,
  1617.900,    -0.248418,    -0.371745,     0.000273,
  1617.950,    -0.208957,    -0.338327,     0.000314,
  1618.000,    -0.157817,    -0.281234,     0.005123,
  1618.050,    -0.104290,    -0.232384,     0.009979,
  1618.100,    -0.070269,    -0.193871,     0.002549,
  1618.150,    -0.048146,    -0.161821,    -0.003302,
  1618.200,    -0.078318,    -0.119875,    -0.000396,
  1618.250,    -0.158507,    -0.077524,     0.000429,
  1618.300,    -0.308326,    -0.071774,     0.003499,
  1618.350,    -0.556500,    -0.087374,     0.002016,
  1618.400,    -0.871877,    -0.196099,    -0.004249,
  1618.450,    -1.276340,    -0.348139,    -0.001960,
  1618.500,    -1.718682,    -0.610612,    -0.001488,
  1618.550,    -2.101182,    -0.952923,    -0.003044,
  1618.600,    -2.400318,    -1.333053,     0.000361,
  1618.650,    -2.519950,    -1.743931,    -0.003415,
  1618.700,    -2.395457,    -2.126887,    -0.002394,
  1618.750,    -2.112498,    -2.394161,    -0.002664,
  1618.800,    -1.704321,    -2.457728,     0.003246,
  1618.850,    -1.265766,    -2.309845,    -0.000941,
  1618.900,    -0.881190,    -1.995652,    -0.000845,
  1618.950,    -0.569288,    -1.602009,     0.004175,
  1619.000,    -0.333337,    -1.184876,     0.007932,
  1619.050,    -0.189425,    -0.797805,     0.000206,
  1619.100,    -0.134267,    -0.520714,    -0.003179,
  1619.150,    -0.124677,    -0.297820,     0.007491,
  1619.200,    -0.154469,    -0.164513,     0.002877,
  1619.250,    -0.226048,    -0.133796,     0.000805,
  1619.300,    -0.311943,    -0.141140,     0.005887,
  1619.350,    -0.375762,    -0.189173,     0.007751,
  1619.400,    -0.454677,    -0.272831,     0.007310,
  1619.450,    -0.515917,    -0.366149,     0.006662,
  1619.500,    -0.547437,    -0.414662,     0.007186,
  1619.550,    -0.545202,    -0.486669,     0.008812,
  1619.600,    -0.548705,    -0.532702,     0.005396,
  1619.650,    -0.564598,    -0.559336,     0.003003,
  1619.700,    -0.589811,    -0.580338,     0.004648,
  1619.750,    -0.603772,    -0.589772,     0.003408,
  1619.800,    -0.639925,    -0.591029,     0.003204,
  1619.850,    -0.671799,    -0.607447,     0.006518,
  1619.900,    -0.695683,    -0.624791,     0.003070,
  1619.950,    -0.713525,    -0.651564,    -0.001238,
  1620.000,    -0.755106,    -0.699427,     0.000629,
  1620.050,    -0.770917,    -0.712156,     0.001564,
  1620.100,    -0.774417,    -0.740053,     0.002128,
  1620.150,    -0.789224,    -0.779035,    -0.000644,
  1620.200,    -0.763247,    -0.777557,    -0.002960,
  1620.250,    -0.767443,    -0.783301,     0.002913,
  1620.300,    -0.759249,    -0.795376,    -0.001562,
  1620.350,    -0.766881,    -0.762885,    -0.007375,
  1620.400,    -0.781994,    -0.756703,     0.000723,
  1620.450,    -0.786927,    -0.755122,    -0.000547,
  1620.500,    -0.791608,    -0.759587,    -0.009107,
  1620.550,    -0.786798,    -0.770126,    -0.002882,
  1620.600,    -0.797944,    -0.762379,    -0.004798,
  1620.650,    -0.827784,    -0.799293,    -0.006926,
  1620.700,    -0.841157,    -0.826538,     0.001394,
  1620.750,    -0.841006,    -0.825007,     0.002683,
  1620.800,    -0.872958,    -0.836559,    -0.002812,
  1620.850,    -0.865552,    -0.864981,     0.000091,
  1620.900,    -0.869644,    -0.872562,    -0.003571,
  1620.950,    -0.882792,    -0.863349,    -0.002460,
  1621.000,    -0.894247,    -0.892779,     0.003938,
  1621.050,    -0.945816,    -0.900679,    -0.001304,
  1621.100,    -0.964080,    -0.903279,    -0.000514,
  1621.150,    -1.004205,    -0.929399,    -0.002495,
  1621.200,    -1.032919,    -0.946151,     0.001778,
  1621.250,    -1.050472,    -0.973433,     0.004533,
  1621.300,    -1.061846,    -1.002156,    -0.002222,
  1621.350,    -1.022714,    -1.031033,     0.000725,
  1621.400,    -1.003609,    -1.055723,     0.007073,
  1621.450,    -0.950770,    -1.082439,     0.004201,
  1621.500,    -0.891449,    -1.040745,     0.005669,
  1621.550,    -0.844593,    -1.007067,     0.002809,
  1621.600,    -0.813012,    -0.969472,    -0.001659,
  1621.650,    -0.804343,    -0.923275,     0.002647,
  1621.700,    -0.790062,    -0.868363,     0.002526,
  1621.750,    -0.807345,    -0.839668,     0.004469,
  1621.800,    -0.847429,    -0.839075,     0.009287,
  1621.850,    -0.882636,    -0.835832,     0.005676,
  1621.900,    -0.899503,    -0.868083,     0.007184,
  1621.950,    -0.897676,    -0.905803,     0.006589,
  1622.000,    -0.918290,    -0.925178,     0.006243,
  1622.050,    -0.905684,    -0.925425,     0.009175,
  1622.100,    -0.899928,    -0.933014,     0.006098,
  1622.150,    -0.888146,    -0.943333,     0.002378,
  1622.200,    -0.881752,    -0.946160,     0.002310,
  1622.250,    -0.857666,    -0.947706,     0.000169,
  1622.300,    -0.841144,    -0.936598,    -0.000463,
  1622.350,    -0.802443,    -0.911204,     0.000856,
  1622.400,    -0.781479,    -0.902913,    -0.001934,
  1622.450,    -0.753547,    -0.885350,     0.001482,
  1622.500,    -0.729457,    -0.852988,     0.000068,
  1622.550,    -0.669257,    -0.809969,    -0.002111,
  1622.600,    -0.605280,    -0.785377,    -0.005841,
  1622.650,    -0.507919,    -0.742969,    -0.001727,
  1622.700,    -0.407501,    -0.686576,    -0.010855,
  1622.750,    -0.305531,    -0.613374,    -0.007379,
  1622.800,    -0.146096,    -0.510101,    -0.006421,
  1622.850,    -0.003454,    -0.403846,    -0.004011,
  1622.900,     0.095962,    -0.275957,    -0.003605,
  1622.950,     0.136259,    -0.136301,    -0.005894,
  1623.000,     0.061537,    -0.013895,    -0.008609,
  1623.050,    -0.215217,     0.097326,    -0.002763,
  1623.100,    -0.799408,     0.115637,    -0.000393,
  1623.150,    -1.817441,     0.008123,     0.002353,
  1623.200,    -3.385971,    -0.326249,    -0.001644,
  1623.250,    -5.587817,    -1.001347,    -0.002418,
  1623.300,    -8.379048,    -2.122518,    -0.000098,
  1623.350,   -11.496244,    -3.843026,     0.004105,
  1623.400,   -14.484306,    -6.190226,     0.004323,
  1623.450,   -16.687579,    -9.079033,     0.001359,
  1623.500,   -17.418756,   -12.222148,     0.001988,
  1623.550,   -16.175736,   -15.132563,     0.007914,
  1623.600,   -12.850524,   -17.125555,     0.006597,
  1623.650,    -7.957086,   -17.493563,     0.007926,
  1623.700,    -2.435186,   -15.827166,     0.007339,
  1623.750,     2.642355,   -12.123533,     0.007041,
  1623.800,     6.377448,    -6.997025,     0.008227,
  1623.850,     8.325812,    -1.427215,     0.005382,
  1623.900,     8.460692,     3.484423,     0.002953,
  1623.950,     7.124325,     6.934489,     0.003613,
  1624.000,     4.730741,     8.513791,     0.006109,
  1624.050,     1.820215,     8.337132,     0.003622,
  1624.100,    -1.067265,     6.748450,     0.005688,
  1624.150,    -3.390417,     4.178412,     0.007321,
  1624.200,    -4.955437,     1.205607,     0.004200,
  1624.250,    -5.788133,    -1.618595,     0.010566,
  1624.300,    -6.104226,    -3.847212,     0.007903,
  1624.350,    -6.010317,    -5.274983,    -0.000659,
  1624.400,    -5.487882,    -5.999073,     0.001787,
  1624.450,    -4.615800,    -6.210488,     0.003254,
  1624.500,    -3.618348,    -6.037645,     0.003342,
  1624.550,    -2.793604,    -5.448199,    -0.000327,
  1624.600,    -2.210335,    -4.513717,    -0.000783,
  1624.650,    -1.792493,    -3.507028,    -0.001048,
  1624.700,    -1.476974,    -2.713990,    -0.000906,
  1624.750,    -1.149344,    -2.169706,    -0.002951,
  1624.800,    -0.811901,    -1.805950,    -0.004206,
  1624.850,    -0.437381,    -1.469886,     0.001033,
  1624.900,     0.047912,    -1.140785,    -0.005359,
  1624.950,     0.732167,    -0.812284,    -0.004908,
  1625.000,     1.587818,    -0.407357,    -0.007059,
  1625.050,     2.577117,     0.132472,    -0.008633,
  1625.100,     3.704777,     0.838794,    -0.005492,
  1625.150,     4.875121,     1.727241,    -0.004905,
  1625.200,     6.051650,     2.765705,    -0.001548,
