Time_abs/ps, Signal 1/nA, Ref.signal 1/nA, Signal 2/nA, Ref.signal 2/nA
  1617.950,    -0.338327,    -0.338327,     0.006825,
  1618.000,    -0.281234,    -0.281234,     0.002082,
  1618.050,    -0.232384,    -0.232384,     0.006289,
  1618.100,    -0.193871,    -0.193871,     0.008169,
  1618.150,    -0.161821,    -0.161821,     0.003551,
  1618.200,    -0.119875,    -0.119875,     0.006373,
  1618.250,    -0.077524,    -0.077524,     0.006362,
  1618.300,    -0.071774,    -0.071774,     0.003585,
  1618.350,    -0.087374,    -0.087374,    -0.000745,
  1618.400,    -0.196099,    -0.196099,    -0.000627,
  1618.450,    -0.348139,    -0.348139,    -0.002759,
  1618.500,    -0.610612,    -0.610612,    -0.000947,
  1618.550,    -0.952923,    -0.952923,    -0.001642,
  1618.600,    -1.333053,    -1.333053,    -0.009818,
  1618.650,    -1.743931,    -1.743931,    -0.003684,
  1618.700,    -2.126887,    -2.126887,    -0.001036,
  1618.750,    -2.394161,    -2.394161,    -0.001562,
  1618.800,    -2.457728,    -2.457728,    -0.001651,
  1618.850,    -2.309845,    -2.309845,     0.001709,
  1618.900,    -1.995652,    -1.995652,     0.001453,
  1618.950,    -1.602009,    -1.602009,     0.007605,
  1619.000,    -1.184876,    -1.184876,     0.008715,
  1619.050,    -0.797805,    -0.797805,     0.008841,
  1619.100,    -0.520714,    -0.520714,     0.008195,
  1619.150,    -0.297820,    -0.297820,     0.001178,
  1619.200,    -0.164513,    -0.164513,    -0.001797,
  1619.250,    -0.133796,    -0.133796,     0.006291,
  1619.300,    -0.141140,    -0.141140,    -0.000821,
  1619.350,    -0.189173,    -0.189173,    -0.002215,
  1619.400,    -0.272831,    -0.272831,    -0.003070,
  1619.450,    -0.366149,    -0.366149,    -0.002853,
  1619.500,    -0.414662,    -0.414662,    -0.004344,
  1619.550,    -0.486669,    -0.486669,     0.001098,
  1619.600,    -0.532702,    -0.532702,     0.002268,
  1619.650,    -0.559336,    -0.559336,     0.005488,
  1619.700,    -0.580338,    -0.580338,     0.002207,
  1619.750,    -0.589772,    -0.589772,     0.003521,
  1619.800,    -0.591029,    -0.591029,     0.003832,
  1619.850,    -0.607447,    -0.607447,     0.008511,
  1619.900,    -0.624791,    -0.624791,     0.006145,
  1619.950,    -0.651564,    -0.651564,     0.006755,
  1620.000,    -0.699427,    -0.699427,     0.002932,
  1620.050,    -0.712156,    -0.712156,     0.000542,
  1620.100,    -0.740053,    -0.740053,     0.000231,
  1620.150,    -0.779035,    -0.779035,    -0.000882,
  1620.200,    -0.777557,    -0.777557,    -0.005716,
  1620.250,    -0.783301,    -0.783301,    -0.002548,
  1620.300,    -0.795376,    -0.795376,    -0.000315,
  1620.350,    -0.762885,    -0.762885,    -0.003945,
  1620.400,    -0.756703,    -0.756703,     0.002498,
  1620.450,    -0.755122,    -0.755122,     0.001904,
  1620.500,    -0.759587,    -0.759587,    -0.001899,
  1620.550,    -0.770126,    -0.770126,    -0.002005,
  1620.600,    -0.762379,    -0.762379,    -0.000084,
  1620.650,    -0.799293,    -0.799293,     0.001187,
  1620.700,    -0.826538,    -0.826538,     0.002417,
  1620.750,    -0.825007,    -0.825007,     0.004723,
  1620.800,    -0.836559,    -0.836559,     0.002710,
  1620.850,    -0.864981,    -0.864981,     0.002561,
  1620.900,    -0.872562,    -0.872562,     0.005340,
  1620.950,    -0.863349,    -0.863349,     0.003145,
  1621.000,    -0.892779,    -0.892779,     0.000393,
  1621.050,    -0.900679,    -0.900679,    -0.003626,
  1621.100,    -0.903279,    -0.903279,     0.001555,
  1621.150,    -0.929399,    -0.929399,    -0.001057,
  1621.200,    -0.946151,    -0.946151,     0.004362,
  1621.250,    -0.973433,    -0.973433,     0.002645,
  1621.300,    -1.002156,    -1.002156,     0.000710,
  1621.350,    -1.031033,    -1.031033,     0.000134,
  1621.400,    -1.055723,    -1.055723,     0.006457,
  1621.450,    -1.082439,    -1.082439,     0.003241,
  1621.500,    -1.040745,    -1.040745,     0.001068,
  1621.550,    -1.007067,    -1.007067,    -0.000376,
  1621.600,    -0.969472,    -0.969472,    -0.004651,
  1621.650,    -0.923275,    -0.923275,    -0.004122,
  1621.700,    -0.868363,    -0.868363,    -0.003036,
  1621.750,    -0.839668,    -0.839668,    -0.005520,
  1621.800,    -0.839075,    -0.839075,    -0.001343,
  1621.850,    -0.835832,    -0.835832,     0.006190,
  1621.900,    -0.868083,    -0.868083,     0.001535,
  1621.950,    -0.905803,    -0.905803,    -0.000545,
  1622.000,    -0.925178,    -0.925178,     0.004371,
  1622.050,    -0.925425,    -0.925425,     0.004336,
  1622.100,    -0.933014,    -0.933014,     0.004495,
  1622.150,    -0.943333,    -0.943333,     0.008225,
  1622.200,    -0.946160,    -0.946160,     0.013555,
  1622.250,    -0.947706,    -0.947706,     0.006856,
  1622.300,    -0.936598,    -0.936598,    -0.003586,
  1622.350,    -0.911204,    -0.911204,    -0.001914,
  1622.400,    -0.902913,    -0.902913,    -0.003781,
  1622.450,    -0.885350,    -0.885350,    -0.009616,
  1622.500,    -0.852988,    -0.852988,    -0.006359,
  1622.550,    -0.809969,    -0.809969,    -0.006537,
  1622.600,    -0.785377,    -0.785377,    -0.008290,
  1622.650,    -0.742969,    -0.742969,    -0.005213,
  1622.700,    -0.686576,    -0.686576,     0.002182,
  1622.750,    -0.613374,    -0.613374,     0.003628,
  1622.800,    -0.510101,    -0.510101,     0.002745,
  1622.850,    -0.403846,    -0.403846,     0.010007,
  1622.900,    -0.275957,    -0.275957,     0.014034,
  1622.950,    -0.136301,    -0.136301,     0.010200,
  1623.000,    -0.013895,    -0.013895,     0.010801,
  1623.050,     0.097326,     0.097326,     0.012335,
  1623.100,     0.115637,     0.115637,     0.006979,
  1623.150,     0.008123,     0.008123,     0.003416,
  1623.200,    -0.326249,    -0.326249,     0.001230,
  1623.250,    -1.001347,    -1.001347,     0.000364,
  1623.300,    -2.122518,    -2.122518,    -0.004704,
  1623.350,    -3.843026,    -3.843026,    -0.005267,
  1623.400,    -6.190226,    -6.190226,    -0.007388,
  1623.450,    -9.079033,    -9.079033,    -0.004794,
  1623.500,   -12.222148,   -12.222148,    -0.003781,
  1623.550,   -15.132563,   -15.132563,    -0.004252,
  1623.600,   -17.125555,   -17.125555,    -0.000026,
  1623.650,   -17.493563,   -17.493563,    -0.000249,
  1623.700,   -15.827166,   -15.827166,     0.002607,
  1623.750,   -12.123533,   -12.123533,     0.004909,
  1623.800,    -6.997025,    -6.997025,     0.005849,
  1623.850,    -1.427215,    -1.427215,     0.007260,
  1623.900,     3.484423,     3.484423,     0.006792,
  1623.950,     6.934489,     6.934489,     0.008517,
  1624.000,     8.513791,     8.513791,     0.002138,
  1624.050,     8.337132,     8.337132,     0.003057,
  1624.100,     6.748450,     6.748450,     0.000433,
  1624.150,     4.178412,     4.178412,    -0.002314,
  1624.200,     1.205607,     1.205607,    -0.001110,
  1624.250,    -1.618595,    -1.618595,    -0.000860,
  1624.300,    -3.847212,    -3.847212,    -0.001327,
  1624.350,    -5.274983,    -5.274983,     0.002283,
  1624.400,    -5.999073,    -5.999073,     0.005056,
  1624.450,    -6.210488,    -6.210488,     0.004263,
  1624.500,    -6.037645,    -6.037645,     0.004425,
  1624.550,    -5.448199,    -5.448199,     0.002618,
  1624.600,    -4.513717,    -4.513717,    -0.000534,
  1624.650,    -3.507028,    -3.507028,     0.001265,
  1624.700,    -2.713990,    -2.713990,     0.005131,
  1624.750,    -2.169706,    -2.169706,    -0.001132,
  1624.800,    -1.805950,    -1.805950,     0.003194,
  1624.850,    -1.469886,    -1.469886,     0.000101,
  1624.900,    -1.140785,    -1.140785,     0.003562,
  1624.950,    -0.812284,    -0.812284,     0.001087,
  1625.000,    -0.407357,    -0.407357,     0.000281,
  1625.050,     0.132472,     0.132472,     0.002908,
  1625.100,     0.838794,     0.838794,     0.001900,
  1625.150,     1.727241,     1.727241,     0.009837,
  1625.200,     2.765705,     2.765705,     0.017804,
